geo_type,region,transportation_type,alternative_name,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01
sub-region,Daegu Metropolitan City,driving,대구,100.0,96.32,105.81,102.77,116.56,104.99,101.95,97.32,98.77,105.85,136.84,126.41,114.43,115.79,94.33,93.24,100.68,106.67,125.23,91.2,91.11,86.21,86.03,86.03,83.76,94.06,93.38,92.42,88.93,85.39,105.44,108.35,122.91,117.01,90.47,107.3,85.57,69.78,70.1,64.79,47.91,59.26,50.64,55.4,53.72,48.91,44.51,41.42,48.64,45.05,50.0,54.95,45.1,47.69,43.47,58.35,48.14,54.72,56.31,49.59,59.66,45.78,52.59,51.5,55.58,53.13,54.58,61.98,49.18,54.72,54.95,57.26,56.4,53.45,57.76,61.07,53.9,61.25,57.35,75.27,68.69,72.73,67.83,58.35,70.78,66.11,61.8,56.53,67.42,58.85,64.88,60.3,76.36,60.07,66.83,66.47,65.38,57.4,77.95,73.41,74.27,67.15,69.28,71.55,72.01,76.18,69.42,80.4,79.95,82.21
sub-region,Dalarna County,driving,,100.0,103.6,113.96,149.14,145.97,170.26,194.15,109.69,112.56,127.45,175.04,148.85,186.4,218.3,108.14,111.14,124.25,172.32,150.74,193.34,246.7,114.23,114.08,134.31,176.32,178.64,248.01,341.02,126.6,143.03,150.85,170.11,192.55,313.48,335.21,142.09,143.61,178.43,230.52,257.57,450.5,536.09,206.44,187.39,201.21,285.91,277.63,388.16,450.25,128.21,115.01,139.22,170.63,164.75,189.34,273.71,110.99,114.85,127.7,162.42,140.7,169.4,293.56,88.68,93.01,104.35,140.08,115.37,143.34,179.73,80.0,78.97,93.23,121.33,96.16,115.86,121.65,72.38,77.83,77.94,82.35,94.87,91.17,90.68,83.28,84.52,97.48,104.4,87.1,80.13,90.74,91.07,81.01,86.25,87.94,92.1,86.46,86.93,83.89,81.64,86.51,93.06,91.02,93.53,87.03,79.31,85.54,93.26,103.18,87.51
sub-region,Delaware,driving,,100.0,99.97,102.53,104.41,121.44,100.13,87.43,98.63,97.53,99.23,100.23,120.22,106.07,81.85,93.66,94.39,98.65,101.07,120.47,111.72,81.44,101.1,96.92,98.86,101.58,115.57,114.67,92.84,101.73,103.31,104.76,112.45,140.57,127.95,99.1,115.17,106.39,105.98,109.45,131.99,125.32,94.85,101.14,102.77,107.03,112.35,134.82,130.78,96.71,105.17,108.15,111.82,116.13,135.22,132.63,100.64,109.72,107.44,108.19,105.46,119.07,101.81,77.22,85.09,80.74,78.1,74.71,93.46,66.92,49.88,58.73,57.25,53.96,64.31,71.11,53.78,46.49,60.96,57.44,60.93,62.39,68.05,54.67,45.74,60.03,59.14,63.13,62.31,69.77,61.74,40.66,54.23,67.64,71.12,71.87,78.44,67.01,57.47,69.02,68.38,74.78,74.64,77.74,79.08,54.47,72.03,78.85,80.78,77.1,93.78
sub-region,Diekirch District,driving,District de Diekirch,100.0,106.17,95.08,103.24,99.69,120.18,100.91,102.44,93.38,103.13,105.51,106.14,110.43,95.11,100.74,100.68,103.04,96.33,102.02,103.07,109.41,107.96,103.84,96.59,101.31,107.59,112.96,94.12,101.99,109.46,112.59,104.32,117.56,126.2,108.89,113.53,110.88,103.18,108.35,106.08,109.21,110.46,109.32,103.1,103.64,122.48,107.19,105.48,100.23,99.26,108.01,103.98,109.09,104.23,105.85,107.1,97.47,97.9,96.16,86.62,70.47,73.8,66.72,65.3,56.58,47.12,38.96,35.52,27.99,30.97,35.83,36.37,43.08,38.08,37.71,36.06,29.07,36.8,39.16,43.85,41.06,41.35,37.91,36.09,44.61,45.55,49.84,48.99,54.7,45.84,34.27,42.68,52.26,45.01,49.9,53.54,40.3,45.87,51.46,58.74,56.92,60.87,59.7,52.12,67.21,63.71,66.3,71.95,64.14,55.13
sub-region,Distrito Federal (Brazil),driving,Distrito Federal (Brasil),100.0,109.62,105.07,106.86,119.18,136.51,95.71,96.94,107.2,104.8,109.63,122.89,131.14,86.27,96.39,108.36,104.82,107.42,128.3,136.72,105.03,104.62,111.59,112.28,119.11,151.99,148.96,99.33,114.96,115.17,120.16,122.97,141.71,163.2,111.13,107.39,117.61,116.94,118.84,147.57,135.68,96.97,88.91,92.73,85.41,101.5,118.64,133.41,86.73,109.9,120.82,116.87,118.76,143.46,162.86,97.53,112.73,117.32,110.36,104.05,123.49,133.29,84.35,86.34,84.81,71.5,66.59,65.39,45.1,32.86,46.78,44.62,42.35,44.27,54.97,52.6,40.56,49.06,51.91,58.42,61.04,70.87,74.06,45.77,61.29,67.22,71.35,84.55,62.89,89.32,51.44,63.95,69.06,68.51,66.19,78.31,75.01,50.63,62.9,58.23,66.47,73.74,81.22,82.6,52.51,66.07,71.94,74.75,83.6,77.3
sub-region,Donegal,driving,,100.0,105.62,99.92,107.06,110.53,114.62,122.92,109.13,109.87,104.92,99.67,127.88,146.43,126.85,90.17,93.14,93.39,95.66,118.09,132.22,128.71,104.38,102.27,98.68,99.38,106.98,115.08,118.3,95.29,100.91,100.83,94.3,137.71,147.38,142.42,138.83,127.51,123.42,129.74,148.74,149.65,149.24,101.65,93.27,98.18,94.42,127.72,124.91,131.35,115.37,107.85,108.96,99.22,120.65,139.74,135.23,107.48,106.61,98.8,83.77,101.45,107.6,97.36,76.66,70.76,68.36,73.52,92.57,76.62,110.9,59.89,47.83,48.2,51.8,79.22,44.03,33.58,35.94,44.24,45.23,39.16,41.31,34.78,32.88,42.71,43.0,45.52,48.62,39.86,38.91,27.84,40.44,45.31,49.69,47.79,54.73,42.5,37.05,66.87,61.54,55.6,55.02,52.13,37.92,37.34,51.38,48.7,61.63,54.94,59.64
sub-region,Drenthe,driving,,100.0,102.8,108.27,105.1,111.09,111.98,108.02,103.11,106.88,106.5,106.8,111.5,118.21,106.88,104.84,105.08,112.81,115.83,119.1,121.17,111.37,109.78,108.85,107.35,105.77,118.42,117.96,91.55,108.35,114.17,112.31,114.03,125.93,109.14,96.35,104.99,109.78,108.16,110.52,122.28,115.2,103.94,112.43,114.36,115.22,116.32,124.76,117.76,107.19,106.0,105.93,109.3,106.98,120.71,119.87,105.92,102.14,101.51,105.47,91.63,85.73,79.85,59.75,60.99,64.14,64.45,64.01,65.02,61.75,56.23,58.07,61.91,64.03,65.85,71.81,64.65,55.83,62.45,67.3,67.92,73.35,74.2,66.19,68.01,71.4,77.16,83.0,82.27,85.25,73.5,56.69,72.32,75.59,81.52,82.64,85.95,79.64,78.46,81.58,82.6,89.29,90.79,96.49,86.74,82.69,86.13,90.24,95.9,95.81,97.93
sub-region,Durango,driving,,100.0,99.0,103.96,104.3,120.38,139.11,93.06,102.35,96.01,95.84,102.49,122.76,130.71,91.87,100.37,94.82,92.86,93.9,126.84,136.41,110.38,96.42,91.03,91.81,94.22,117.71,136.74,87.53,93.44,94.36,98.59,108.43,154.93,142.55,91.21,88.42,92.83,99.88,113.96,134.5,146.88,96.18,101.55,97.6,94.7,97.57,119.57,135.38,88.08,97.13,91.83,91.41,113.12,124.84,149.06,104.61,89.0,92.52,87.11,112.35,142.73,163.58,111.97,105.71,81.9,80.52,80.12,86.08,82.83,56.11,56.11,63.24,60.35,60.45,70.78,73.73,53.67,56.05,56.44,59.26,58.14,65.64,72.98,52.66,56.33,60.0,59.51,55.58,51.78,57.31,45.33,58.68,61.49,61.63,63.59,66.07,75.35,52.98,63.72,58.96,56.14,62.09,69.91,68.97,53.86,61.26,60.68,63.5,74.38,67.48
sub-region,East Flanders Province,driving,Provincie Oost-Vlaanderen,100.0,99.07,105.68,109.22,117.4,113.4,99.07,98.85,106.76,110.6,111.21,112.31,114.45,100.38,103.7,104.78,112.59,114.61,146.6,113.29,103.64,102.3,108.06,109.5,106.62,116.22,118.63,96.35,112.44,117.1,122.46,121.11,126.75,124.89,112.28,118.54,121.37,124.28,130.2,131.18,115.53,105.78,120.19,120.9,124.4,126.87,130.14,118.81,103.39,111.34,112.23,120.69,127.1,127.17,129.67,113.16,117.64,117.05,114.8,95.04,80.87,60.03,57.44,61.78,56.91,46.78,41.26,41.1,36.32,36.26,40.71,43.95,43.57,44.32,47.69,40.54,34.51,43.58,45.43,46.17,44.51,47.02,42.78,44.17,49.92,55.24,58.24,59.38,61.38,56.8,44.41,42.68,52.79,57.32,60.5,57.59,47.21,53.27,58.17,57.62,65.12,62.96,60.07,55.82,56.3,59.44,57.18,61.14,58.57,52.04
sub-region,Eastern Cape,driving,EC,100.0,109.79,110.82,109.97,113.06,96.03,88.44,98.73,94.4,99.17,103.35,119.45,115.54,91.13,100.85,102.64,100.05,106.4,121.21,113.76,97.72,95.93,102.79,98.67,104.45,111.91,102.62,85.76,97.33,99.25,104.39,106.8,125.05,112.47,92.85,94.2,100.98,104.87,108.39,121.4,101.92,87.51,100.37,96.45,104.0,106.55,124.47,108.41,95.75,97.11,100.05,106.57,110.62,130.89,120.31,90.36,98.78,103.49,100.3,102.47,129.5,109.74,75.33,84.19,86.01,84.19,93.3,102.95,89.34,69.85,67.76,78.04,95.56,68.45,13.74,13.64,13.01,16.98,17.6,18.76,21.6,21.03,18.68,15.43,19.13,19.33,19.25,24.58,19.81,17.61,14.59,18.78,22.2,23.65,23.68,23.22,19.68,15.34,25.98,23.18,22.67,22.7,26.18,22.46,18.85,20.66,28.22,30.07,34.09,45.18
sub-region,Ehime Prefecture,driving,愛媛県,100.0,103.42,104.51,104.23,137.51,147.34,104.18,98.04,102.28,99.74,103.4,131.44,144.19,104.45,100.87,99.81,103.39,105.17,140.29,162.66,114.66,107.98,103.53,102.23,106.88,148.01,175.83,128.1,147.92,115.7,111.94,115.3,146.04,145.44,118.52,114.71,125.05,127.48,122.09,157.77,202.39,172.56,126.39,122.11,117.45,109.19,112.49,125.09,113.89,108.57,106.03,111.86,115.86,122.71,126.07,122.5,118.79,129.38,132.74,128.34,137.19,148.86,127.09,133.43,140.46,139.69,169.82,182.15,163.43,139.84,136.96,142.71,135.99,129.63,138.27,154.14,134.49,119.07,108.0,107.29,101.87,113.86,113.37,101.43,91.59,86.48,86.67,82.44,96.07,69.58,66.95,74.23,75.52,78.55,68.62,69.05,65.61,66.84,66.79,67.92,66.28,64.89,69.37,62.42,65.25,67.43,69.26,68.23,71.32,80.72
sub-region,Emilia-Romagna Region,driving,Emilia Romagna,100.0,100.85,103.28,112.22,115.35,129.38,117.06,112.76,109.03,107.8,106.45,111.52,120.73,103.54,95.56,99.22,100.63,101.09,104.86,118.94,105.03,96.13,99.06,102.46,102.83,112.96,120.94,114.34,106.05,106.39,111.73,110.6,128.59,135.46,124.04,104.79,107.31,109.87,113.99,126.37,129.25,105.41,86.79,86.32,80.43,83.07,87.57,87.37,74.09,75.45,79.12,79.63,77.39,79.83,77.15,68.37,55.82,39.55,34.12,27.12,25.99,19.2,19.5,23.12,23.36,22.44,23.62,22.97,18.44,15.87,19.15,20.23,19.95,19.08,20.74,19.63,16.98,19.99,21.32,21.62,22.02,23.69,21.35,19.36,23.08,25.12,26.76,27.64,29.5,25.32,15.88,18.39,25.6,28.03,29.32,30.35,26.95,24.35,25.39,27.31,28.88,30.89,31.89,26.89,28.18,29.65,30.29,32.24,31.84,25.46
sub-region,England,driving,,100.0,104.84,106.82,104.11,108.78,107.83,94.35,103.26,108.05,108.79,106.55,113.17,110.69,95.4,101.75,105.72,106.75,105.15,113.58,111.99,96.94,100.55,106.42,107.7,107.3,114.1,111.26,95.16,108.55,107.57,108.75,109.79,119.05,108.71,100.99,118.63,119.12,121.62,118.21,126.69,115.29,101.48,109.21,108.27,109.57,109.12,121.68,115.13,100.62,104.36,108.02,108.53,109.02,117.76,114.51,97.43,101.03,102.22,102.31,95.2,99.87,94.06,76.05,78.91,69.58,66.25,66.61,67.67,55.7,45.86,51.92,38.04,35.97,34.87,36.43,29.09,24.36,32.42,33.98,33.68,33.84,37.03,30.94,26.61,34.33,35.55,36.21,37.51,33.36,30.91,23.93,29.16,38.2,39.43,39.47,40.87,34.33,31.53,39.46,40.56,41.49,41.74,44.85,38.34,34.53,41.35,40.96,41.97,42.9,46.96
sub-region,Espírito Santo,driving,,100.0,96.56,104.64,106.25,132.29,118.73,93.69,93.35,93.68,85.11,85.69,98.51,99.4,70.49,80.67,84.44,82.01,87.11,102.15,103.06,83.37,81.97,81.97,82.79,86.68,104.73,111.33,81.01,82.13,84.17,86.42,85.83,96.26,107.76,71.55,78.15,90.71,90.86,98.01,157.26,141.24,91.7,91.65,94.08,98.43,86.33,88.34,98.25,69.01,77.11,78.52,79.88,83.61,93.46,98.64,69.89,75.8,78.65,78.82,75.34,96.5,103.23,67.75,62.92,58.27,54.92,51.32,52.11,34.83,23.28,32.63,34.09,34.82,38.38,45.55,39.3,29.73,39.08,41.54,44.04,45.6,53.47,48.34,30.78,44.1,50.4,51.04,59.4,48.67,55.42,32.76,45.39,48.91,48.97,50.55,58.95,58.17,38.88,45.79,44.19,53.34,55.74,57.48,54.94,38.6,50.52,53.05,53.28,62.06,58.38
sub-region,Extremadura,driving,,100.0,99.4,105.53,112.71,127.2,123.03,116.69,104.58,105.75,115.78,122.37,133.43,127.15,121.74,112.33,107.39,115.57,125.51,174.85,147.3,132.5,111.04,115.49,115.22,118.71,147.77,140.05,126.92,112.55,117.3,118.17,121.37,160.58,157.79,147.76,120.4,128.37,120.94,134.74,202.12,170.22,177.65,142.58,124.73,121.24,162.68,206.31,168.19,179.76,137.52,118.23,119.5,116.34,157.14,161.43,149.18,107.02,110.4,105.25,91.91,94.28,55.95,37.41,31.27,29.82,28.82,25.31,23.71,16.48,16.31,24.88,25.18,24.74,24.71,24.23,15.83,16.45,22.62,24.41,23.06,22.92,23.32,16.28,16.28,27.03,26.75,25.44,19.17,15.67,18.1,19.17,29.54,30.71,30.41,31.44,28.69,21.72,20.73,32.13,31.6,33.32,38.66,34.04,28.9,30.01,39.96,36.7,39.09,47.56,37.21
sub-region,Fejér County,driving,Fejér megye,100.0,98.63,103.62,112.36,122.65,106.03,115.77,103.81,93.15,98.23,106.85,121.28,111.84,100.24,94.86,98.42,99.6,97.84,121.25,127.52,110.2,104.78,102.1,109.01,112.05,121.34,128.52,123.74,96.86,102.89,111.02,119.3,139.21,133.73,129.95,102.68,105.75,108.92,111.96,149.86,132.66,123.26,105.57,101.8,110.23,111.26,125.08,123.59,113.85,103.23,99.09,101.7,111.54,130.75,122.25,115.34,101.43,96.04,97.29,99.94,100.49,89.41,86.42,68.86,62.53,63.29,66.91,74.76,48.77,42.37,49.1,48.19,53.33,58.84,70.17,45.08,49.35,49.53,57.9,63.71,64.54,66.33,66.3,71.2,68.83,74.86,76.41,77.32,61.98,50.93,46.48,54.12,70.47,74.31,72.75,76.77,65.6,64.02,70.2,68.83,75.01,79.67,79.39,71.75,69.74,73.58,85.69,78.63,86.82,73.49
sub-region,Flemish Brabant Province,driving,Provincie Vlaams Brabant,100.0,102.96,108.88,107.09,112.05,109.13,98.3,103.71,110.48,107.72,100.96,104.53,101.62,94.57,101.41,99.84,104.29,108.05,114.36,101.1,91.33,97.95,100.58,101.63,102.31,108.42,107.97,94.13,107.12,106.75,112.26,114.03,115.58,110.58,101.14,113.02,112.07,116.95,116.82,118.77,99.72,91.15,107.59,114.36,111.75,108.47,113.08,97.66,95.59,110.39,104.47,108.93,117.58,116.45,109.12,95.82,105.5,102.13,100.87,81.24,71.32,53.97,50.71,54.65,50.03,39.93,34.33,32.01,29.73,29.13,31.96,35.02,34.44,35.76,34.94,31.33,25.4,32.16,33.32,36.0,35.73,36.21,34.48,35.28,38.68,42.88,41.98,44.55,45.78,43.69,34.51,33.41,41.15,44.66,47.02,44.94,36.33,38.08,43.99,45.97,47.73,47.29,45.55,44.52,45.15,46.24,46.4,47.67,46.22,40.8
sub-region,Flevoland,driving,,100.0,102.72,103.29,100.32,105.64,100.89,96.72,101.6,104.42,108.07,103.17,107.1,107.85,101.9,103.37,103.31,103.55,106.73,112.71,104.65,97.53,104.36,105.96,108.28,105.65,111.97,102.81,94.17,109.23,111.37,110.59,116.58,113.39,101.53,91.62,99.85,104.02,106.07,107.91,109.99,102.51,90.5,111.38,103.9,108.21,108.89,111.36,109.86,98.97,106.65,119.82,112.45,106.18,111.64,110.28,98.98,100.67,99.73,101.82,91.75,79.18,70.21,56.32,58.96,61.02,59.48,58.81,63.16,55.67,47.23,57.39,59.33,60.88,60.11,68.59,56.02,48.89,59.69,62.33,64.36,63.44,66.73,59.4,60.13,68.9,68.96,72.16,75.18,76.28,64.03,54.21,60.85,67.25,73.48,76.99,77.12,68.46,67.67,74.39,75.49,79.12,84.6,87.58,73.4,68.32,75.13,77.38,83.96,83.47,86.8
sub-region,Florida,driving,,100.0,102.25,104.85,108.92,126.69,118.8,89.04,102.53,103.07,101.36,107.03,122.59,117.41,85.26,97.05,100.96,101.79,108.85,125.23,115.1,86.35,101.79,103.39,105.55,111.7,124.22,119.36,91.8,104.87,108.99,113.63,121.7,141.19,128.4,99.36,112.63,113.95,113.83,118.75,132.84,126.69,96.35,107.78,111.31,116.43,121.17,139.23,132.22,100.16,110.05,113.53,117.34,121.91,137.29,135.33,99.37,114.21,115.54,116.13,115.78,123.96,111.1,83.92,91.69,84.54,77.58,74.05,75.3,59.77,44.55,55.2,54.61,54.37,54.09,56.35,47.01,37.27,49.17,49.6,50.45,50.53,50.2,41.96,31.69,45.33,47.16,47.94,49.64,54.42,46.88,31.8,49.15,50.24,53.19,53.06,60.61,52.0,43.44,54.44,56.36,57.37,58.44,60.98,59.15,45.61,59.74,61.18,62.66,62.59,75.94
sub-region,Franche-Comté Region,driving,,100.0,101.66,108.77,103.43,113.31,115.17,98.83,101.26,103.59,105.51,105.44,119.4,116.54,97.75,102.33,104.18,108.8,107.45,120.28,131.77,104.33,102.67,103.9,109.11,108.12,121.01,132.51,103.5,106.54,110.61,110.81,111.49,133.92,174.86,116.85,112.27,112.96,115.75,118.59,142.51,167.24,116.81,116.61,114.79,114.08,115.43,127.12,134.16,103.2,105.04,106.41,109.49,109.73,117.02,117.43,98.67,99.41,98.52,100.42,95.41,96.64,93.68,69.29,72.52,47.5,34.71,31.08,28.1,22.2,20.99,30.87,30.29,29.51,30.25,29.28,24.04,24.53,33.06,34.81,32.38,32.75,31.59,25.33,27.08,35.38,36.23,37.99,38.63,34.27,27.6,23.16,30.27,40.89,40.6,43.96,41.31,30.93,33.78,43.12,45.48,46.35,47.28,41.71,34.75,37.03,49.02,62.41,56.18,52.82,39.12
sub-region,Free State,driving,,100.0,101.1,89.59,93.84,114.64,90.94,79.31,87.77,84.87,90.85,96.6,115.29,89.38,81.08,91.84,95.15,94.69,105.95,129.63,105.01,97.79,89.77,92.32,91.38,103.54,127.15,90.34,91.31,83.36,88.41,92.39,101.29,141.33,94.09,86.62,82.3,83.7,89.86,97.79,138.41,96.21,87.7,81.03,92.83,98.25,104.02,155.79,113.24,97.1,93.89,95.98,101.33,101.08,143.84,110.21,91.17,88.0,86.74,86.64,90.8,135.72,106.41,76.71,79.68,99.66,100.78,103.1,129.82,88.9,76.57,65.29,107.49,132.74,88.46,14.3,10.67,11.75,15.91,18.23,17.4,19.59,18.94,14.94,13.75,20.83,22.21,21.91,23.1,18.55,17.91,15.17,16.18,25.03,25.54,28.74,29.1,19.7,21.13,25.66,27.33,28.92,33.29,31.49,24.41,20.25,25.72,29.77,34.14,40.09,50.21
sub-region,Friesland,driving,,100.0,105.68,106.43,103.72,108.59,109.51,98.47,104.65,103.84,110.48,109.53,114.36,110.6,101.94,103.68,105.76,107.99,115.88,116.5,113.26,101.09,104.96,107.57,108.01,109.58,117.43,118.62,83.35,105.02,109.2,115.11,119.98,120.35,106.61,89.75,99.25,104.23,107.83,108.63,116.57,105.39,95.72,108.08,112.29,110.11,113.86,121.53,113.35,95.0,103.69,109.02,111.22,113.63,121.07,124.23,101.15,102.24,102.05,103.41,89.04,82.67,75.45,56.19,62.34,63.5,62.47,63.81,67.69,60.46,54.67,55.72,58.43,62.4,67.59,73.52,62.84,54.32,62.37,65.78,67.73,70.66,68.7,66.26,66.5,69.31,73.45,75.56,82.12,85.04,76.16,58.27,70.55,71.19,77.63,84.66,85.9,79.02,74.16,80.52,81.9,84.21,89.0,95.18,86.45,79.15,88.54,88.42,96.95,94.98,98.57
sub-region,Fuchien Province,driving,福建省,100.0,109.87,110.76,95.07,150.22,198.21,151.57,160.09,123.32,126.91,111.66,142.6,128.7,195.96,185.2,180.27,156.5,135.87,87.44,91.48,78.48,82.51,99.1,93.27,105.83,94.17,94.17,115.25,108.52,105.38,117.94,95.52,98.21,127.35,105.83,85.65,83.41,82.51,92.83,124.22,126.91,110.31,85.65,66.37,91.93,158.74,155.16,163.68,90.58,75.78,101.79,79.82,107.62,95.96,122.42,112.11,104.04,124.66,74.44,111.21,105.83,109.42,113.45,122.87,83.41,99.1,87.44,129.15,111.66,98.65,80.72,99.55,108.97,108.07,130.49,121.08,108.97,90.13,104.93,153.81,142.15,137.67,132.74,74.89,80.72,78.03,74.89,70.85,100.9,122.87,103.14,95.07,70.85,122.42,152.02,147.09,143.05,113.0,83.41,94.17,95.07,99.55,126.01,125.11,72.65,94.17,128.7,138.57,127.8,178.92
sub-region,Fukui Prefecture,driving,福井県,100.0,102.41,103.64,105.84,135.81,145.07,100.07,106.81,100.46,103.69,104.57,141.77,149.03,107.86,102.68,101.94,99.42,104.19,134.44,144.1,105.5,99.28,99.8,101.21,109.14,159.93,172.82,128.55,143.64,121.93,114.33,115.44,150.87,156.09,111.93,112.75,120.33,118.05,130.25,165.82,179.47,170.94,124.04,118.34,116.15,107.83,123.96,137.12,115.37,111.33,111.48,115.51,118.89,143.66,137.86,132.79,120.11,127.18,135.69,135.18,153.9,151.01,123.48,131.49,137.67,146.64,162.54,188.1,166.78,143.68,145.78,151.13,145.79,136.96,141.83,136.58,124.36,119.04,108.57,94.77,100.49,97.73,83.42,81.21,81.76,77.19,72.85,70.62,77.89,69.76,59.94,65.65,70.52,70.19,67.19,62.71,60.38,61.15,65.46,59.64,60.59,61.16,76.06,62.02,66.72,68.19,69.19,72.24,74.48,85.93
sub-region,Fukuoka Prefecture,driving,福岡県,100.0,97.77,98.01,103.05,123.4,133.21,106.35,100.38,95.68,97.28,101.74,128.78,137.39,102.65,97.53,101.23,98.26,100.25,126.1,137.56,107.62,102.11,104.83,105.45,106.59,132.6,151.66,120.18,134.54,112.7,109.25,111.46,133.46,134.72,110.26,108.52,112.74,115.22,118.23,145.12,171.47,149.98,119.21,111.8,109.93,102.94,107.76,115.07,108.13,110.01,107.83,109.88,113.65,118.33,128.11,119.07,115.11,122.21,123.97,120.75,132.88,140.35,123.64,124.55,131.22,132.47,159.0,156.49,140.07,132.78,132.21,133.43,127.22,119.98,128.29,131.61,120.01,112.59,105.27,107.24,103.09,102.63,95.82,93.9,86.71,79.56,76.77,76.15,78.38,58.05,64.84,71.7,74.5,75.39,69.32,74.62,65.42,68.39,69.59,70.51,67.25,69.38,74.48,68.04,70.15,71.19,70.98,72.44,75.7,77.22
sub-region,Fukushima Prefecture,driving,福島県,100.0,94.58,97.68,102.46,121.54,126.64,98.09,97.69,96.82,98.08,101.63,131.94,129.04,100.1,91.52,94.07,99.34,95.99,124.95,126.08,104.87,104.28,103.3,100.94,105.34,134.69,151.9,114.45,116.63,108.8,107.51,105.18,132.56,127.98,112.06,108.88,111.11,110.71,114.05,147.14,168.94,141.04,115.45,106.94,106.92,102.24,112.91,117.51,101.88,107.37,107.86,106.56,113.8,130.15,118.75,111.24,115.57,117.22,120.21,118.79,124.87,128.32,118.94,118.19,121.55,125.16,146.67,156.11,144.93,125.02,120.1,125.74,129.78,130.55,138.61,114.28,118.98,119.29,109.42,103.86,104.18,117.25,102.64,93.26,97.54,90.4,88.71,82.89,96.9,83.89,77.55,77.68,80.93,82.0,76.75,68.37,65.43,66.48,69.5,68.55,69.72,70.65,75.89,66.56,66.53,69.04,65.7,69.41,69.7,75.47
sub-region,Galicia,driving,,100.0,105.76,105.34,103.66,123.65,135.36,119.18,103.09,110.44,110.57,115.89,134.74,147.55,119.78,113.16,113.6,108.94,111.36,128.37,144.02,132.22,110.97,112.47,118.31,121.16,140.65,168.61,132.23,109.92,114.69,118.11,124.59,148.21,167.78,133.85,111.76,113.63,118.84,129.76,148.66,172.74,152.95,149.12,125.47,122.34,124.11,150.8,171.56,131.75,110.89,114.66,110.78,114.8,138.42,155.94,125.8,103.4,103.16,101.78,87.47,79.62,49.53,29.97,28.64,26.58,26.74,19.04,25.7,24.53,17.49,23.84,23.89,21.87,22.82,25.29,18.78,17.97,22.92,22.95,21.89,22.6,22.36,16.63,17.39,23.79,24.55,26.65,18.82,20.16,20.96,21.23,30.62,29.47,28.23,28.65,28.76,21.6,21.26,30.13,29.46,31.75,34.78,34.21,29.25,29.13,36.56,38.07,38.7,42.63,37.58
sub-region,Galway,driving,,100.0,115.69,112.51,120.46,125.03,128.83,115.63,112.76,116.31,122.41,117.41,130.04,130.65,125.62,107.37,105.13,105.39,119.36,131.4,132.97,129.75,110.12,111.92,108.62,107.6,132.3,113.78,103.6,117.77,113.22,121.39,122.75,149.11,132.71,131.61,141.88,147.58,153.5,164.93,176.36,149.78,129.62,122.96,120.03,121.56,125.03,135.92,100.29,123.08,127.11,128.6,136.09,122.59,146.5,138.2,136.54,121.47,117.25,118.35,102.0,94.55,91.14,83.59,64.83,47.44,55.71,58.36,65.6,40.03,55.74,42.16,39.66,40.03,37.08,57.18,28.55,22.6,28.88,25.27,29.39,25.7,27.93,22.88,21.98,27.04,32.07,28.99,26.63,25.06,22.44,17.1,23.91,30.76,31.92,34.17,31.12,28.71,26.73,36.56,37.17,36.46,34.12,33.91,26.91,23.69,34.38,36.53,35.53,33.28,42.51
